sigma_0.2_time,sigma_0.2_strain,sigma_0.4_time,sigma_0.4_strain,sigma_0.6_time,sigma_0.6_strain,sigma_1.0_time,sigma_1.0_strain,sigma_3.0_time,sigma_3.0_strain
5.540000,1.520896,5.540000,3.359995,5.540000,13.865195,5.540000,91.070918,5.540000,681.946748
5.550000,1.522121,5.550000,3.371743,5.550000,13.982462,5.550000,91.972795,5.550000,688.795958
5.560000,1.523347,5.560000,3.383567,5.560000,14.100903,5.560000,92.883736,5.560000,695.714010
5.570000,1.524576,5.570000,3.395468,5.570000,14.220529,5.570000,93.803834,5.570000,702.701584
5.580000,1.525807,5.580000,3.407447,5.580000,14.341352,5.580000,94.733177,5.580000,709.759383
5.590000,1.527040,5.590000,3.419503,5.590000,14.463384,5.590000,95.671861,5.590000,716.888116
5.600000,1.528274,5.600000,3.431638,5.600000,14.586637,5.600000,96.619979,5.600000,724.088498
5.610000,1.529511,5.610000,3.443853,5.610000,14.711125,5.610000,97.577627,5.610000,731.361240
5.620000,1.530750,5.620000,3.456148,5.620000,14.836858,5.620000,98.544897,5.620000,738.707078
5.630000,1.531991,5.630000,3.468523,5.630000,14.963851,5.630000,99.521890,5.630000,746.126740
5.640000,1.533234,5.640000,3.480981,5.640000,15.092116,5.640000,100.508700,5.640000,753.620971
5.650000,1.534479,5.650000,3.493520,5.650000,15.221665,5.650000,101.505429,5.650000,761.190520
5.660000,1.535726,5.660000,3.506143,5.660000,15.352511,5.660000,102.512176,5.660000,768.836145
5.670000,1.536975,5.670000,3.518850,5.670000,15.484668,5.670000,103.529040,5.670000,776.558611
5.680000,1.538226,5.680000,3.531641,5.680000,15.618149,5.680000,104.556123,5.680000,784.358685
5.690000,1.539480,5.690000,3.544518,5.690000,15.752967,5.690000,105.593529,5.690000,792.237154
5.700000,1.540735,5.700000,3.557480,5.700000,15.889137,5.700000,106.641361,5.700000,800.194805
5.710000,1.541993,5.710000,3.570530,5.710000,16.026670,5.710000,107.699723,5.710000,808.232430
5.720000,1.543252,5.720000,3.583667,5.720000,16.165582,5.720000,108.768725,5.720000,816.350831
5.730000,1.544514,5.730000,3.596893,5.730000,16.305886,5.730000,109.848467,5.730000,824.550831
5.740000,1.545778,5.740000,3.610208,5.740000,16.447597,5.740000,110.939062,5.740000,832.833235
5.750000,1.547043,5.750000,3.623613,5.750000,16.590728,5.750000,112.040619,5.750000,841.198881
5.760000,1.548311,5.760000,3.637110,5.760000,16.735294,5.760000,113.153245,5.760000,849.648604
5.770000,1.549582,5.770000,3.650697,5.770000,16.881309,5.770000,114.277054,5.770000,858.183250
5.780000,1.550854,5.780000,3.664378,5.780000,17.028788,5.780000,115.412157,5.780000,866.803668
5.790000,1.552128,5.790000,3.678151,5.790000,17.177746,5.790000,116.558668,5.790000,875.510721
5.800000,1.553405,5.800000,3.692020,5.800000,17.328197,5.800000,117.716701,5.800000,884.305285
5.810000,1.554683,5.810000,3.705983,5.810000,17.480157,5.810000,118.886374,5.810000,893.188229
5.820000,1.555964,5.820000,3.720042,5.820000,17.633642,5.820000,120.067801,5.820000,902.160458
5.830000,1.557247,5.830000,3.734198,5.830000,17.788665,5.830000,121.261101,5.830000,911.222849
5.840000,1.558532,5.840000,3.748452,5.840000,17.945244,5.840000,122.466395,5.840000,920.376325
5.850000,1.559819,5.850000,3.762805,5.850000,18.103393,5.850000,123.683803,5.850000,929.621796
5.860000,1.561109,5.860000,3.777257,5.860000,18.263128,5.860000,124.913444,5.860000,938.960184
5.870000,1.562400,5.870000,3.791809,5.870000,18.424466,5.870000,126.155446,5.870000,948.392421
5.880000,1.563694,5.880000,3.806464,5.880000,18.587423,5.880000,127.409929,5.880000,957.919456
5.890000,1.564990,5.890000,3.821220,5.890000,18.752015,5.890000,128.677019,5.890000,967.542242
5.900000,1.566288,5.900000,3.836080,5.900000,18.918257,5.900000,129.956843,5.900000,977.261735
5.910000,1.567589,5.910000,3.851044,5.910000,19.086169,5.910000,131.249531,5.910000,987.078913
5.920000,1.568891,5.920000,3.866114,5.920000,19.255765,5.920000,132.555212,5.920000,996.994758
5.930000,1.570196,5.930000,3.881290,5.930000,19.427062,5.930000,133.874013,5.930000,1007.010255
5.940000,1.571503,5.940000,3.896573,5.940000,19.600079,5.940000,135.206068,5.940000,1017.126405
5.950000,1.572812,5.950000,3.911964,5.950000,19.774833,5.950000,136.551511,5.950000,1027.344230
5.960000,1.574124,5.960000,3.927465,5.960000,19.951340,5.960000,137.910477,5.960000,1037.664743
5.970000,1.575437,5.970000,3.943075,5.970000,20.129618,5.970000,139.283099,5.970000,1048.088982
5.980000,1.576753,5.980000,3.958798,5.980000,20.309687,5.980000,140.669517,5.980000,1058.617987
5.990000,1.578071,5.990000,3.974632,5.990000,20.491562,5.990000,142.069869,5.990000,1069.252808
6.000000,1.579392,6.000000,3.990580,6.000000,20.675263,6.000000,143.484294,6.000000,1079.994510
6.010000,1.580714,6.010000,4.006643,6.010000,20.860809,6.010000,144.912936,6.010000,1090.844165
6.020000,1.582039,6.020000,4.022821,6.020000,21.048217,6.020000,146.355934,6.020000,1101.802863
6.030000,1.583366,6.030000,4.039116,6.030000,21.237506,6.030000,147.813435,6.030000,1112.871701
6.040000,1.584696,6.040000,4.055529,6.040000,21.428696,6.040000,149.285584,6.040000,1124.051778
6.050000,1.586027,6.050000,4.072061,6.050000,21.621805,6.050000,150.772528,6.050000,1135.344221
6.060000,1.587361,6.060000,4.088713,6.060000,21.816853,6.060000,152.274416,6.060000,1146.750158
6.070000,1.588698,6.070000,4.105486,6.070000,22.013860,6.070000,153.791400,6.070000,1158.270718
6.080000,1.590036,6.080000,4.122381,6.080000,22.212844,6.080000,155.323628,6.080000,1169.907066
6.090000,1.591377,6.090000,4.139400,6.090000,22.413827,6.090000,156.871256,6.090000,1181.660361
6.100000,1.592720,6.100000,4.156544,6.100000,22.616827,6.100000,158.434438,6.100000,1193.531777
6.110000,1.594066,6.110000,4.173814,6.110000,22.821867,6.110000,160.013331,6.110000,1205.522505
6.120000,1.595413,6.120000,4.191210,6.120000,23.028965,6.120000,161.608090,6.120000,1217.633741
6.130000,1.596763,6.130000,4.208736,6.130000,23.238142,6.130000,163.218879,6.130000,1229.866700
6.140000,1.598116,6.140000,4.226390,6.140000,23.449421,6.140000,164.845855,6.140000,1242.222593
6.150000,1.599471,6.150000,4.244176,6.150000,23.662821,6.150000,166.489182,6.150000,1254.702670
6.160000,1.600828,6.160000,4.262094,6.160000,23.878365,6.160000,168.149027,6.160000,1267.308181
6.170000,1.602187,6.170000,4.280145,6.170000,24.096072,6.170000,169.825552,6.170000,1280.040366
6.180000,1.603549,6.180000,4.298330,6.180000,24.315968,6.180000,171.518926,6.180000,1292.900522
6.190000,1.604913,6.190000,4.316652,6.190000,24.538071,6.190000,173.229319,6.190000,1305.889921
6.200000,1.606280,6.200000,4.335111,6.200000,24.762404,6.200000,174.956904,6.200000,1319.009871
6.210000,1.607649,6.210000,4.353709,6.210000,24.988991,6.210000,176.701848,6.210000,1332.261666
6.220000,1.609020,6.220000,4.372447,6.220000,25.217855,6.220000,178.464331,6.220000,1345.646659
6.230000,1.610394,6.230000,4.391326,6.230000,25.449017,6.230000,180.244527,6.230000,1359.166161
6.240000,1.611770,6.240000,4.410348,6.240000,25.682500,6.240000,182.042614,6.240000,1372.821543
6.250000,1.613148,6.250000,4.429514,6.250000,25.918329,6.250000,183.858772,6.250000,1386.614158
6.260000,1.614529,6.260000,4.448825,6.260000,26.156527,6.260000,185.693182,6.260000,1400.545396
6.270000,1.615913,6.270000,4.468284,6.270000,26.397118,6.270000,187.546029,6.270000,1414.616650
6.280000,1.617298,6.280000,4.487891,6.280000,26.640125,6.280000,189.417498,6.280000,1428.829309
6.290000,1.618686,6.290000,4.507647,6.290000,26.885574,6.290000,191.307774,6.290000,1443.184818
6.300000,1.620077,6.300000,4.527555,6.300000,27.133488,6.300000,193.217050,6.300000,1457.684604
6.310000,1.621470,6.310000,4.547616,6.310000,27.383893,6.310000,195.145512,6.310000,1472.330112
6.320000,1.622865,6.320000,4.567832,6.320000,27.636813,6.320000,197.093358,6.320000,1487.122808
6.330000,1.624263,6.330000,4.588203,6.330000,27.892274,6.330000,199.060778,6.330000,1502.064169
6.340000,1.625664,6.340000,4.608732,6.340000,28.150301,6.340000,201.047973,6.340000,1517.155701
6.350000,1.627066,6.350000,4.629419,6.350000,28.410921,6.350000,203.055136,6.350000,1532.398901
6.360000,1.628472,6.360000,4.650267,6.360000,28.674160,6.360000,205.082474,6.360000,1547.795298
6.370000,1.629879,6.370000,4.671278,6.370000,28.940042,6.370000,207.130187,6.370000,1563.346431
6.380000,1.631290,6.380000,4.692452,6.380000,29.208596,6.380000,209.198479,6.380000,1579.053856
6.390000,1.632702,6.390000,4.713791,6.390000,29.479848,6.390000,211.287556,6.390000,1594.919153
6.400000,1.634118,6.400000,4.735297,6.400000,29.753826,6.400000,213.397633,6.400000,1610.943888
6.410000,1.635535,6.410000,4.756973,6.410000,30.030555,6.410000,215.528914,6.410000,1627.129672
6.420000,1.636956,6.420000,4.778818,6.420000,30.310065,6.420000,217.681615,6.420000,1643.478137
6.430000,1.638378,6.430000,4.800836,6.430000,30.592384,6.430000,219.855953,6.430000,1659.990895
6.440000,1.639804,6.440000,4.823027,6.440000,30.877539,6.440000,222.052139,6.440000,1676.669614
6.450000,1.641231,6.450000,4.845394,6.450000,31.165559,6.450000,224.270403,6.450000,1693.515957
6.460000,1.642662,6.460000,4.867938,6.460000,31.456473,6.460000,226.510954,6.460000,1710.531608
6.470000,1.644095,6.470000,4.890661,6.470000,31.750310,6.470000,228.774027,6.470000,1727.718270
6.480000,1.645530,6.480000,4.913565,6.480000,32.047100,6.480000,231.059842,6.480000,1745.077664
6.490000,1.646968,6.490000,4.936652,6.490000,32.346871,6.490000,233.368635,6.490000,1762.611515
6.500000,1.648409,6.500000,4.959924,6.500000,32.649655,6.500000,235.700628,6.500000,1780.321586
6.510000,1.649852,6.510000,4.983381,6.510000,32.955481,6.510000,238.056057,6.510000,1798.209651
6.520000,1.651297,6.520000,5.007027,6.520000,33.264380,6.520000,240.435160,6.520000,1816.277492
6.530000,1.652746,6.530000,5.030864,6.530000,33.576382,6.530000,242.838173,6.530000,1834.526913
6.540000,1.654197,6.540000,5.054892,6.540000,33.891521,6.540000,245.265337,6.540000,1852.959752
6.550000,1.655650,6.550000,5.079114,6.550000,34.209824,6.550000,247.716893,6.550000,1871.577838
6.560000,1.657106,6.560000,5.103533,6.560000,34.531327,6.560000,250.193090,6.560000,1890.383045
6.570000,1.658565,6.570000,5.128149,6.570000,34.856060,6.570000,252.694172,6.570000,1909.377237
6.580000,1.660026,6.580000,5.152965,6.580000,35.184057,6.580000,255.220389,6.580000,1928.562340
6.590000,1.661490,6.590000,5.177984,6.590000,35.515349,6.590000,257.771995,6.590000,1947.940247
6.600000,1.662957,6.600000,5.203206,6.600000,35.849970,6.600000,260.349245,6.600000,1967.512900
6.610000,1.664426,6.610000,5.228635,6.610000,36.187954,6.610000,262.952399,6.610000,1987.282273
6.620000,1.665898,6.620000,5.254271,6.620000,36.529334,6.620000,265.581714,6.620000,2007.250321
6.630000,1.667372,6.630000,5.280119,6.630000,36.874144,6.630000,268.237454,6.630000,2027.419056
6.640000,1.668849,6.640000,5.306178,6.640000,37.222420,6.640000,270.919884,6.640000,2047.790489
6.650000,1.670329,6.650000,5.332453,6.650000,37.574195,6.650000,273.629277,6.650000,2068.366663
6.660000,1.671812,6.660000,5.358944,6.660000,37.929505,6.660000,276.365895,6.660000,2089.149625
6.670000,1.673297,6.670000,5.385655,6.670000,38.288385,6.670000,279.130018,6.670000,2110.141451
6.680000,1.674785,6.680000,5.412587,6.680000,38.650872,6.680000,281.921920,6.680000,2131.344263
6.690000,1.676275,6.690000,5.439742,6.690000,39.017002,6.690000,284.741881,6.690000,2152.760170
6.700000,1.677768,6.700000,5.467123,6.700000,39.386810,6.700000,287.590186,6.700000,2174.391289
6.710000,1.679264,6.710000,5.494733,6.710000,39.760336,6.710000,290.467114,6.710000,2196.239830
6.720000,1.680763,6.720000,5.522573,6.720000,40.137614,6.720000,293.372956,6.720000,2218.307937
6.730000,1.682265,6.730000,5.550646,6.730000,40.518684,6.730000,296.308004,6.730000,2240.597834
6.740000,1.683769,6.740000,5.578955,6.740000,40.903583,6.740000,299.272546,6.740000,2263.111750
6.750000,1.685276,6.750000,5.607501,6.750000,41.292351,6.750000,302.266885,6.750000,2285.851936
6.760000,1.686785,6.760000,5.636288,6.760000,41.685025,6.760000,305.291317,6.760000,2308.820660
6.770000,1.688298,6.770000,5.665317,6.770000,42.081645,6.770000,308.346146,6.770000,2332.020227
6.780000,1.689813,6.780000,5.694591,6.780000,42.482251,6.780000,311.431674,6.780000,2355.452959
6.790000,1.691331,6.790000,5.724113,6.790000,42.886882,6.790000,314.548216,6.790000,2379.121185
6.800000,1.692852,6.800000,5.753886,6.800000,43.295580,6.800000,317.696077,6.800000,2403.027280
6.810000,1.694375,6.810000,5.783911,6.810000,43.708385,6.810000,320.875574,6.810000,2427.173645
6.820000,1.695902,6.820000,5.814192,6.820000,44.125338,6.820000,324.087025,6.820000,2451.562681
6.830000,1.697431,6.830000,5.844730,6.830000,44.546483,6.830000,327.330758,6.830000,2476.196822
6.840000,1.698963,6.840000,5.875530,6.840000,44.971859,6.840000,330.607085,6.840000,2501.078541
6.850000,1.700497,6.850000,5.906593,6.850000,45.401510,6.850000,333.916340,6.850000,2526.210339
6.860000,1.702035,6.860000,5.937923,6.860000,45.835478,6.860000,337.258856,6.860000,2551.594706
6.870000,1.703575,6.870000,5.969521,6.870000,46.273809,6.870000,340.634964,6.870000,2577.234195
6.880000,1.705119,6.880000,6.001391,6.880000,46.716543,6.880000,344.045002,6.880000,2603.131364
6.890000,1.706665,6.890000,6.033536,6.890000,47.163728,6.890000,347.489309,6.890000,2629.288794
6.900000,1.708214,6.900000,6.065959,6.900000,47.615405,6.900000,350.968233,6.900000,2655.709121
6.910000,1.709766,6.910000,6.098661,6.910000,48.071623,6.910000,354.482124,6.910000,2682.394981
6.920000,1.711320,6.920000,6.131647,6.920000,48.532425,6.920000,358.031325,6.920000,2709.349025
6.930000,1.712878,6.930000,6.164919,6.930000,48.997859,6.930000,361.616203,6.930000,2736.573964
6.940000,1.714439,6.940000,6.198481,6.940000,49.467968,6.940000,365.237106,6.940000,2764.072528
6.950000,1.716002,6.950000,6.232334,6.950000,49.942803,6.950000,368.894398,6.950000,2791.847456
6.960000,1.717568,6.960000,6.266483,6.960000,50.422411,6.960000,372.588446,6.960000,2819.901522
6.970000,1.719137,6.970000,6.300930,6.970000,50.906838,6.970000,376.319627,6.970000,2848.237538
6.980000,1.720710,6.980000,6.335679,6.980000,51.396133,6.980000,380.088301,6.980000,2876.858323
6.990000,1.722285,6.990000,6.370733,6.990000,51.890346,6.990000,383.894847,6.990000,2905.766766
7.000000,1.723863,7.000000,6.406094,7.000000,52.389525,7.000000,387.739654,7.000000,2934.965745
7.010000,1.725444,7.010000,6.441766,7.010000,52.893721,7.010000,391.623101,7.010000,2964.458173
7.020000,1.727028,7.020000,6.477752,7.020000,53.402985,7.020000,395.545583,7.020000,2994.247014
7.030000,1.728614,7.030000,6.514056,7.030000,53.917365,7.030000,399.507477,7.030000,3024.335224
7.040000,1.730204,7.040000,6.550681,7.040000,54.436915,7.040000,403.509192,7.040000,3054.725823
7.050000,1.731797,7.050000,6.587630,7.050000,54.961687,7.050000,407.551127,7.050000,3085.421875
7.060000,1.733393,7.060000,6.624907,7.060000,55.491733,7.060000,411.633684,7.060000,3116.426415
7.070000,1.734992,7.070000,6.662514,7.070000,56.027106,7.070000,415.757272,7.070000,3147.742551
7.080000,1.736594,7.080000,6.700457,7.080000,56.567859,7.080000,419.922298,7.080000,3179.373417
7.090000,1.738199,7.090000,6.738737,7.090000,57.114046,7.090000,424.129193,7.090000,3211.322186
7.100000,1.739806,7.100000,6.777359,7.100000,57.665724,7.100000,428.378360,7.100000,3243.592051
7.110000,1.741417,7.110000,6.816325,7.110000,58.222944,7.110000,432.670232,7.110000,3276.186217
7.120000,1.743031,7.120000,6.855641,7.120000,58.785766,7.120000,437.005244,7.120000,3309.107962
7.130000,1.744648,7.130000,6.895309,7.130000,59.354243,7.130000,441.383818,7.130000,3342.360592
7.140000,1.746268,7.140000,6.935334,7.140000,59.928433,7.140000,445.806398,7.140000,3375.947406
7.150000,1.747892,7.150000,6.975718,7.150000,60.508394,7.150000,450.273422,7.150000,3409.871770
7.160000,1.749518,7.160000,7.016466,7.160000,61.094183,7.160000,454.785346,7.160000,3444.137098
7.170000,1.751147,7.170000,7.057581,7.170000,61.685861,7.170000,459.342613,7.170000,3478.746767
7.180000,1.752779,7.180000,7.099067,7.180000,62.283484,7.180000,463.945683,7.180000,3513.704295
7.190000,1.754415,7.190000,7.140929,7.190000,62.887113,7.190000,468.595014,7.190000,3549.013140
7.200000,1.756054,7.200000,7.183170,7.200000,63.496809,7.200000,473.291071,7.200000,3584.676862
7.210000,1.757695,7.210000,7.225794,7.210000,64.112633,7.210000,478.034328,7.210000,3620.698992
7.220000,1.759340,7.220000,7.268805,7.220000,64.734644,7.220000,482.825254,7.220000,3657.083148
7.230000,1.760988,7.230000,7.312208,7.230000,65.362908,7.230000,487.664323,7.230000,3693.832967
7.240000,1.762639,7.240000,7.356006,7.240000,65.997486,7.240000,492.552036,7.240000,3730.952141
7.250000,1.764294,7.250000,7.400203,7.250000,66.638440,7.250000,497.488864,7.250000,3768.444381
7.260000,1.765951,7.260000,7.444804,7.260000,67.285837,7.260000,502.475307,7.260000,3806.313396
7.270000,1.767612,7.270000,7.489813,7.270000,67.939741,7.270000,507.511867,7.270000,3844.563013
7.280000,1.769276,7.280000,7.535235,7.280000,68.600216,7.280000,512.599050,7.280000,3883.197050
7.290000,1.770943,7.290000,7.581072,7.290000,69.267327,7.290000,517.737348,7.290000,3922.219365
7.300000,1.772613,7.300000,7.627331,7.300000,69.941144,7.300000,522.927295,7.300000,3961.633871
7.310000,1.774286,7.310000,7.674015,7.310000,70.621734,7.310000,528.169405,7.310000,4001.444473
7.320000,1.775963,7.320000,7.721129,7.320000,71.309163,7.320000,533.464195,7.320000,4041.655186
7.330000,1.777643,7.330000,7.768678,7.330000,72.003501,7.330000,538.812199,7.330000,4082.270041
7.340000,1.779326,7.340000,7.816665,7.340000,72.704815,7.340000,544.213948,7.340000,4123.293079
7.350000,1.781012,7.350000,7.865096,7.350000,73.413180,7.350000,549.669988,7.350000,4164.728389
7.360000,1.782702,7.360000,7.913976,7.360000,74.128663,7.360000,555.180866,7.360000,4206.580143
7.370000,1.784395,7.370000,7.963308,7.370000,74.851336,7.370000,560.747130,7.370000,4248.852510
7.380000,1.786091,7.380000,8.013097,7.380000,75.581273,7.380000,566.369330,7.380000,4291.549722
7.390000,1.787790,7.390000,8.063350,7.390000,76.318545,7.390000,572.048034,7.390000,4334.676043
7.400000,1.789493,7.400000,8.114070,7.400000,77.063227,7.400000,577.783806,7.400000,4378.235789
7.410000,1.791199,7.410000,8.165262,7.410000,77.815394,7.410000,583.577230,7.410000,4422.233331
7.420000,1.792909,7.420000,8.216932,7.420000,78.575119,7.420000,589.428879,7.420000,4466.673034
7.430000,1.794621,7.430000,8.269083,7.430000,79.342480,7.430000,595.339346,7.430000,4511.559385
7.440000,1.796337,7.440000,8.321722,7.440000,80.117554,7.440000,601.309194,7.440000,4556.896842
7.450000,1.798057,7.450000,8.374854,7.450000,80.900416,7.450000,607.339055,7.450000,4602.689954
7.460000,1.799780,7.460000,8.428483,7.460000,81.691146,7.460000,613.429515,7.460000,4648.943283
7.470000,1.801506,7.470000,8.482615,7.470000,82.489824,7.470000,619.581187,7.470000,4695.661479
7.480000,1.803235,7.480000,8.537256,7.480000,83.296528,7.480000,625.794681,7.480000,4742.849193
7.490000,1.804968,7.490000,8.592410,7.490000,84.111339,7.490000,632.070615,7.490000,4790.511158
7.500000,1.806704,7.500000,8.648082,7.500000,84.934338,7.500000,638.409630,7.500000,4838.652126
7.510000,1.808444,7.510000,8.704280,7.510000,85.765611,7.510000,644.812353,7.510000,4887.276923
7.520000,1.810187,7.520000,8.761007,7.520000,86.605236,7.520000,651.279428,7.520000,4936.390410
7.530000,1.811934,7.530000,8.818269,7.530000,87.453301,7.530000,657.811488,7.530000,4985.997471
7.540000,1.813684,7.540000,8.876073,7.540000,88.309888,7.540000,664.409208,7.540000,5036.103120
7.550000,1.815437,7.550000,8.934423,7.550000,89.175085,7.550000,671.073228,7.550000,5086.712342
7.560000,1.817194,7.560000,8.993326,7.560000,90.048976,7.560000,677.804228,7.560000,5137.830181
7.570000,1.818954,7.570000,9.052787,7.570000,90.931651,7.570000,684.602874,7.570000,5189.461753
7.580000,1.820718,7.580000,9.112812,7.580000,91.823197,7.580000,691.469845,7.580000,5241.612257
7.590000,1.822485,7.590000,9.173407,7.590000,92.723703,7.590000,698.405833,7.590000,5294.286856
7.600000,1.824256,7.600000,9.234578,7.600000,93.633258,7.600000,705.411534,7.600000,5347.490866
7.610000,1.826031,7.610000,9.296332,7.610000,94.551955,7.610000,712.487635,7.610000,5401.229587
7.620000,1.827808,7.620000,9.358674,7.620000,95.479886,7.620000,719.634856,7.620000,5455.508371
7.630000,1.829590,7.630000,9.421610,7.630000,96.417142,7.630000,726.853905,7.630000,5510.332657
7.640000,1.831375,7.640000,9.485146,7.640000,97.363816,7.640000,734.145509,7.640000,5565.707979
7.650000,1.833163,7.650000,9.549289,7.650000,98.320007,7.650000,741.510383,7.650000,5621.639802
7.660000,1.834955,7.660000,9.614046,7.660000,99.285805,7.660000,748.949293,7.660000,5678.133750
7.670000,1.836751,7.670000,9.679422,7.670000,100.261312,7.670000,756.462957,7.670000,5735.195494
7.680000,1.838550,7.680000,9.745424,7.680000,101.246622,7.680000,764.052138,7.680000,5792.830687
7.690000,1.840353,7.690000,9.812059,7.690000,102.241833,7.690000,771.717579,7.690000,5851.045136
7.700000,1.842159,7.700000,9.879333,7.700000,103.247049,7.700000,779.460071,7.700000,5909.844648
7.710000,1.843969,7.710000,9.947253,7.710000,104.262364,7.710000,787.280379,7.710000,5969.235106
7.720000,1.845782,7.720000,10.015826,7.720000,105.287886,7.720000,795.179277,7.720000,6029.222435
7.730000,1.847600,7.730000,10.085059,7.730000,106.323712,7.730000,803.157555,7.730000,6089.812687
7.740000,1.849421,7.740000,10.154958,7.740000,107.369952,7.740000,811.216036,7.740000,6151.011850
7.750000,1.851245,7.750000,10.225530,7.750000,108.426701,7.750000,819.355488,7.750000,6212.826067
7.760000,1.853073,7.760000,10.296783,7.760000,109.494076,7.760000,827.576742,7.760000,6275.261557
7.770000,1.854905,7.770000,10.368723,7.770000,110.572175,7.770000,835.880622,7.770000,6338.324499
7.780000,1.856741,7.780000,10.441357,7.780000,111.661113,7.780000,844.267968,7.780000,6402.021248
7.790000,1.858580,7.790000,10.514694,7.790000,112.760992,7.790000,852.739606,7.790000,6466.358160
7.800000,1.860423,7.800000,10.588740,7.800000,113.871925,7.800000,861.296380,7.800000,6531.341679
7.810000,1.862270,7.810000,10.663503,7.810000,114.994021,7.810000,869.939152,7.810000,6596.978316
7.820000,1.864120,7.820000,10.738990,7.820000,116.127397,7.820000,878.668782,7.820000,6663.274545
7.830000,1.865975,7.830000,10.815208,7.830000,117.272166,7.830000,887.486148,7.830000,6730.237107
7.840000,1.867832,7.840000,10.892166,7.840000,118.428435,7.840000,896.392141,7.840000,6797.872648
7.850000,1.869694,7.850000,10.969870,7.850000,119.596327,7.850000,905.387630,7.850000,6866.187975
7.860000,1.871560,7.860000,11.048330,7.860000,120.775957,7.860000,914.473514,7.860000,6935.189822
7.870000,1.873429,7.870000,11.127552,7.870000,121.967443,7.870000,923.650730,7.870000,7004.885151
7.880000,1.875302,7.880000,11.207544,7.880000,123.170900,7.880000,932.920171,7.880000,7075.280992
7.890000,1.877179,7.890000,11.288316,7.890000,124.386456,7.890000,942.282785,7.890000,7146.384257
7.900000,1.879060,7.900000,11.369873,7.900000,125.614228,7.900000,951.739473,7.900000,7218.202129
7.910000,1.880945,7.910000,11.452226,7.910000,126.854338,7.910000,961.291214,7.910000,7290.741814
7.920000,1.882833,7.920000,11.535381,7.920000,128.106910,7.920000,970.938955,7.920000,7364.010507
7.930000,1.884725,7.930000,11.619348,7.930000,129.372075,7.930000,980.683653,7.930000,7438.015586
7.940000,1.886622,7.940000,11.704135,7.940000,130.649952,7.940000,990.526283,7.940000,7512.764408
7.950000,1.888522,7.950000,11.789749,7.950000,131.940670,7.950000,1000.467845,7.950000,7588.264522
7.960000,1.890426,7.960000,11.876201,7.960000,133.244361,7.960000,1010.509307,7.960000,7664.523357
7.970000,1.892334,7.970000,11.963499,7.970000,134.561156,7.970000,1020.651700,7.970000,7741.548654
7.980000,1.894245,7.980000,12.051651,7.980000,135.891185,7.980000,1030.896009,7.980000,7819.348022
7.990000,1.896161,7.990000,12.140665,7.990000,137.234580,7.990000,1041.243291,7.990000,7897.929305
8.000000,1.898081,8.000000,12.230552,8.000000,138.591478,8.000000,1051.694563,8.000000,7977.300355
8.010000,1.900005,8.010000,12.321320,8.010000,139.962011,8.010000,1062.250870,8.010000,8057.469060
8.020000,1.901932,8.020000,12.412978,8.020000,141.346319,8.020000,1072.913264,8.020000,8138.443534
8.030000,1.903864,8.030000,12.505536,8.030000,142.744538,8.030000,1083.682826,8.030000,8220.231763
8.040000,1.905800,8.040000,12.599003,8.040000,144.156810,8.040000,1094.560608,8.040000,8302.842034
8.050000,1.907739,8.050000,12.693387,8.050000,145.583279,8.050000,1105.547738,8.050000,8386.282485
8.060000,1.909683,8.060000,12.788699,8.060000,147.024081,8.060000,1116.645270,8.060000,8470.561574
8.070000,1.911631,8.070000,12.884948,8.070000,148.479362,8.070000,1127.854344,8.070000,8555.687669
8.080000,1.913583,8.080000,12.982144,8.080000,149.949273,8.080000,1139.176072,8.080000,8641.669316
8.090000,1.915538,8.090000,13.080297,8.090000,151.433951,8.090000,1150.611575,8.090000,8728.515046
8.100000,1.917498,8.100000,13.179416,8.100000,152.933554,8.100000,1162.162018,8.100000,8816.233604
8.110000,1.919462,8.110000,13.279512,8.110000,154.448228,8.110000,1173.828542,8.110000,8904.833734
8.120000,1.921430,8.120000,13.380594,8.120000,155.978127,8.120000,1185.612306,8.120000,8994.324389
8.130000,1.923403,8.130000,13.482673,8.130000,157.523398,8.130000,1197.514515,8.130000,9084.714343
8.140000,1.925379,8.140000,13.585759,8.140000,159.084198,8.140000,1209.536328,8.140000,9176.012788
8.150000,1.927359,8.150000,13.689862,8.150000,160.660687,8.150000,1221.678973,8.150000,9268.228806
8.160000,1.929344,8.160000,13.794993,8.160000,162.253022,8.160000,1233.943645,8.160000,9361.371565
8.170000,1.931333,8.170000,13.901162,8.170000,163.861355,8.170000,1246.331580,8.170000,9455.450471
8.180000,1.933326,8.180000,14.008380,8.180000,165.485855,8.180000,1258.844032,8.180000,9550.474816
8.190000,1.935323,8.190000,14.116658,8.190000,167.126683,8.190000,1271.482215,8.190000,9646.454253
8.200000,1.937324,8.200000,14.226007,8.200000,168.784003,8.200000,1284.247413,8.200000,9743.398248
8.210000,1.939330,8.210000,14.336437,8.210000,170.457975,8.210000,1297.140933,8.210000,9841.316565
8.220000,1.941340,8.220000,14.447960,8.220000,172.148773,8.220000,1310.164005,8.220000,9940.218994
8.230000,1.943354,8.230000,14.560587,8.230000,173.856559,8.230000,1323.317962,8.230000,10040.115375
8.240000,1.945372,8.240000,14.674329,8.240000,175.581518,8.240000,1336.604144,8.240000,10141.015721
8.250000,1.947395,8.250000,14.789199,8.250000,177.323806,8.250000,1350.023825,8.250000,10242.930171
